,Unnamed: 0,index,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,status,Vgchartzscore,average_rating
1353,1353,5861,The Legend of Spyro: A New Beginning,Platform,E,DS,Sierra Entertainment,Amaze Entertainment,7.1,,0.37,0.33,0.01,,0.03,2006,1,,7.1
1354,1354,2080,Cars,Racing,E,GBA,THQ,Helixe,4.5,,1.13,0.81,0.3,,0.02,2006,1,,4.5
1355,1355,2524,Gangs of London,Adventure,M,PSP,Sony Computer Entertainment,SCEE London Studio,5.0,,0.96,0.3,0.43,,0.22,2006,1,,5.0
1356,1356,5892,NCAA Football 07,Sports,E,PSP,Electronic Arts,EA Sports,7.6,,0.37,0.34,,,0.03,2006,1,,7.6
1357,1357,4476,NBA Live 07,Sports,E,PSP,EA Sports,EA Canada,7.0,,0.51,0.47,0.0,,0.04,2006,1,,7.0
1358,1358,11099,Star Wars: Lethal Alliance,Adventure,T,PSP,Ubisoft,Ubisoft Montreal,6.3,,0.13,0.11,0.01,,0.01,2006,1,,6.3
1360,1360,5854,Tomb Raider: Legend,Action,T,X360,Eidos Interactive,Crystal Dynamics,8.1,,0.37,0.27,0.07,0.01,0.03,2006,1,,8.1
1361,1361,4794,Valkyrie Profile 2: Silmeria,Role-Playing,T,PS2,Square Enix,tri-Ace,8.4,,0.47,0.04,0.03,0.39,0.01,2006,1,,8.4
1364,1364,9999,Blitz: The League,Sports,M,X360,Midway Games,Midway Games,6.5,,0.16,0.15,0.0,,0.01,2006,1,,6.5
1365,1365,1858,Black,Shooter,M,PS2,Electronic Arts,Criterion Games,7.7,,1.25,1.01,0.04,0.03,0.16,2006,1,,7.7
1366,1366,196,Cooking Mama,Simulation,E,DS,Majesco,Office Create,6.6,,5.66,3.09,1.92,0.07,0.58,2006,1,,6.6
1368,1368,6695,Lumines ll,Puzzle,E10,PSP,Buena Vista,Q Entertainment,8.0,,0.3,0.12,0.12,,0.07,2006,1,,8.0
1369,1369,7253,NHL 07,Sports,E10,X360,EA Sports,EA Canada,8.0,,0.27,0.25,0.0,,0.02,2006,1,,8.0
1370,1370,4250,Dragon Ball Z: Shin Budokai,Fighting,T,PSP,Atari,Dimps Corporation,7.4,,0.54,0.26,0.08,0.13,0.07,2006,1,,7.4
1372,1372,11206,Dynasty Warriors 5 Empires,Action,T,X360,KOEI,Omega Force,6.4,,0.13,0.11,0.01,,0.01,2006,1,,6.4
1373,1373,10507,Mega Man Powered Up,Platform,E,PSP,Capcom,Capcom,8.7,,0.14,0.12,0.01,,0.02,2006,1,,8.7
1374,1374,10258,Ice Age 2: The Meltdown,Platform,E,DS,Sierra Entertainment,Amaze Entertainment,5.5,,0.15,0.13,0.01,,0.01,2006,1,,5.5
1375,1375,2441,Ace Combat X: Skies of Deception,Simulation,T,PSP,Namco Bandai,Bandai Namco Games,7.6,,1.0,0.37,0.31,0.12,0.19,2006,1,,7.6
1376,1376,1879,Need for Speed Carbon,Racing,E10,PS3,Electronic Arts,EA Black Box,7.8,,1.24,0.49,0.51,0.03,0.2,2006,1,,7.8
1377,1377,4553,Hitman: Blood Money,Action,M,PS2,Eidos Interactive,IO Interactive,8.2,,0.5,0.25,0.19,,0.06,2006,1,,8.2
1378,1378,3721,Madden NFL 07,Sports,E,GC,EA Sports,EA Tiburon,8.5,,0.62,0.48,0.13,,0.02,2006,1,,8.5
1379,1379,2242,Mortal Kombat: Armageddon,Fighting,M,PS2,Midway Games,Midway Games,7.4,,1.06,0.88,0.04,,0.14,2006,1,,7.4
1381,1381,2766,Tony Hawk's Project 8,Sports,T,PS2,Activision,Shaba Games,6.6,,0.87,0.72,0.03,,0.12,2006,1,,6.6
1383,1383,2876,Madden NFL 07,Sports,E,PSP,EA Sports,EA Tiburon,8.3,,0.83,0.77,0.03,,0.04,2006,1,,8.3
1384,1384,860,Call of Duty 3,Shooter,T,Wii,Activision,EXAKT Entertainment,6.8,7.3,2.24,1.17,0.84,,0.23,2006,1,,7.05
1385,1385,6801,N3: Ninety-Nine Nights,Action,M,X360,Microsoft Game Studios,Q Entertainment / Phantagram,6.3,,0.3,0.2,0.03,0.05,0.02,2006,1,,6.3
1386,1386,9622,Top Spin 2,Sports,E,X360,2K Sports,Indie Built,7.7,,0.17,0.15,0.0,,0.01,2006,1,,7.7
1387,1387,4874,Tomb Raider: Legend,Action,T,PSP,Eidos Interactive,Buzz Monkey,7.2,,0.46,0.09,0.25,,0.12,2006,1,,7.2
1388,1388,3776,Samurai Warriors 2,Action,T,PS2,KOEI,Omega Force,5.6,,0.61,0.02,0.02,0.57,0.01,2006,1,,5.6
1389,1389,6563,Mega Man Maverick Hunter X,Platform,E10,PSP,Capcom,Capcom,7.9,,0.31,0.27,0.01,,0.03,2006,1,,7.9
1390,1390,4623,Tony Hawk's Project 8,Sports,T,X360,Activision,Neversoft Entertainment,8.4,,0.49,0.44,0.02,0.0,0.04,2006,1,,8.4
1392,1392,9648,NHL 07,Sports,E10,PSP,EA Sports,EA Montreal,7.6,,0.17,0.13,0.02,,0.02,2006,1,,7.6
1393,1393,6802,Syphon Filter: Dark Mirror,Shooter,M,PSP,Sony Computer Entertainment,SCEA Bend Studio,8.5,,0.3,0.26,0.01,,0.03,2006,1,,8.5
1394,1394,5051,Major League Baseball 2K6,Sports,E,PS2,2K Sports,Kush Games,7.3,,0.44,0.37,0.01,,0.06,2006,1,,7.3
1395,1395,895,Saints Row,Action,M,X360,THQ,Volition Inc.,8.0,,2.18,1.17,0.77,0.02,0.22,2006,1,,8.0
1396,1396,8435,Over G Fighters,Simulation,T,X360,Ubisoft,Taito Corporation,5.1,,0.22,0.19,0.01,,0.02,2006,1,,5.1
1397,1397,10010,Scarface: Money. Power. Respect.,Strategy,M,PSP,Sierra Entertainment,Radical Entertainment,6.4,,0.16,0.15,0.0,,0.01,2006,1,,6.4
1398,1398,4173,Metal Gear Solid 3: Subsistence,Action,M,PS2,Konami,Kojima Productions,9.4,,0.55,0.34,0.01,0.15,0.06,2006,1,,9.4
1399,1399,7512,Resident Evil: Deadly Silence,Action,M,DS,Capcom,Capcom,6.7,,0.26,0.11,0.02,0.11,0.01,2006,1,7.0,6.85
1400,1400,4612,Madden NFL 07,Sports,E,Wii,EA Sports,HB Studios,8.2,,0.5,0.46,0.0,,0.04,2006,1,,8.2
1401,1401,4394,GT Pro Series,Racing,E,Wii,Ubisoft,MTO,3.7,,0.52,0.46,0.01,0.02,0.04,2006,1,,3.7
1402,1402,12459,NBA Ballers: Rebound,Sports,E,PSP,Midway Games,Backbone Entertainment,7.3,,0.1,0.09,,,0.01,2006,1,,7.3
1403,1403,6787,Capcom Classics Collection Remixed,Misc,T,PSP,Capcom,Digital Eclipse,7.7,,0.3,0.27,0.0,,0.02,2006,1,,7.7
1404,1404,5082,LEGO Star Wars II: The Original Trilogy,Action,E10,XB,LucasArts,Traveller's Tales,8.3,,0.44,0.33,0.1,,0.02,2006,1,,8.3
1405,1405,12607,NASCAR,Racing,E,PSP,EA Sports,EA Tiburon,7.2,,0.1,0.09,,,0.01,2006,1,,7.2
1406,1406,11956,Avatar: The Last Airbender,Adventure,E10,PSP,THQ,AWE Games,6.0,,0.11,0.1,0.0,,0.01,2006,1,,6.0
1407,1407,7264,Tiger Woods PGA Tour 07,Sports,E,PSP,EA Sports,Team Fusion,7.6,,0.27,0.2,0.04,,0.03,2006,1,,7.6
1408,1408,6983,Tales of Phantasia,Role-Playing,E10,GBA,Nintendo,Wolfteam / Namco Tales Studio,7.0,,0.29,0.08,0.03,0.17,0.01,2006,1,,7.0
1409,1409,246,Grand Theft Auto: Vice City Stories,Action,M,PSP,Rockstar Games,Rockstar Leeds,8.4,,5.08,1.7,2.03,0.16,1.19,2006,1,,8.4
1412,1412,667,Call of Duty 3,Shooter,T,X360,Activision,Treyarch,8.0,8.4,2.7,1.49,0.92,0.02,0.27,2006,1,,8.2
1413,1413,668,LEGO Star Wars II: The Original Trilogy,Action,E10,PS2,LucasArts,Traveller's Tales,8.4,,2.69,1.85,0.64,0.01,0.19,2006,1,,8.4
1414,1414,7080,Mega Man ZX,Platform,E,DS,Capcom,Inti Creates,8.1,,0.28,0.16,0.0,0.1,0.02,2006,1,,8.1
1415,1415,4409,Fight Night Round 3,Fighting,T,PSP,EA Sports,EA Chicago,7.2,,0.52,0.46,0.02,,0.04,2006,1,,7.2
1416,1416,4683,Tales of Legendia,Role-Playing,T,PS2,Namco,Namco / Team MelFes,7.2,,0.49,0.07,0.05,0.35,0.02,2006,1,,7.2
1417,1417,3699,Okami,Adventure,T,PS2,Capcom,Clover Studio,9.4,9.0,0.63,0.11,0.03,0.15,0.34,2006,1,,9.2
1419,1419,3066,Worms: Open Warfare,Strategy,E10,PSP,THQ,Team17 Software,6.9,,0.77,0.11,0.43,,0.23,2006,1,,6.9
1420,1420,7170,FIFA 07 Soccer,Sports,E,X360,EA Sports,EA Canada,7.1,,0.28,0.24,0.01,,0.02,2006,1,,7.1
1421,1421,7172,Over the Hedge,Platform,E,DS,Activision,Vicarious Visions,7.1,,0.28,0.24,0.01,,0.02,2006,1,,7.1
1422,1422,10581,World Championship Poker: Howard Lederer - All In,Misc,T,PSP,Crave Entertainment,Point of View,5.1,,0.14,0.13,,,0.01,2006,1,,5.1
1424,1424,4644,Grandia III,Role-Playing,T,PS2,Square Enix,Game Arts,7.5,,0.49,0.12,0.1,0.24,0.03,2006,1,,7.5
1425,1425,680,Hannah Montana,Action,E,DS,Buena Vista,DC Studios,6.5,,2.65,1.59,0.8,,0.26,2006,1,,6.5
1426,1426,679,Medal of Honor Heroes,Shooter,T,PSP,Electronic Arts,Team Fusion,6.7,,2.66,0.86,1.11,0.01,0.67,2006,1,,6.7
1427,1427,708,WWE SmackDown vs. RAW 2007,Fighting,T,PS2,THQ,Yuke's,8.0,,2.58,1.4,0.88,0.03,0.26,2006,1,,8.0
1428,1428,3662,LEGO Star Wars II: The Original Trilogy,Action,E10,X360,LucasArts,Traveller's Tales,8.2,,0.63,0.55,0.03,,0.05,2006,1,,8.2
1429,1429,3703,Tony Hawk's Project 8,Sports,T,PS3,Activision,Neversoft Entertainment,7.9,,0.63,0.3,0.23,0.01,0.1,2006,1,,7.9
1430,1430,7323,The Sims 2: Pets,Simulation,T,GC,Electronic Arts,Maxis,6.9,,0.27,0.21,0.05,,0.01,2006,1,,6.9
1431,1431,2354,Madden NFL 07,Sports,E,XB,EA Sports,EA Tiburon,8.4,,1.02,0.97,0.03,,0.03,2006,1,,8.4
1432,1432,8466,College Hoops 2K7,Sports,E,X360,2K Sports,Visual Concepts,7.9,,0.21,0.2,,,0.02,2006,1,,7.9
1433,1433,1925,Cars,Racing,E,PSP,THQ,Locomotive Games,7.4,,1.21,0.72,0.28,,0.2,2006,1,,7.4
1434,1434,8493,Madden NFL 07,Sports,E,DS,EA Sports,Exient Entertainment,6.9,,0.21,0.2,0.0,,0.02,2006,1,,6.9
1435,1435,763,Need for Speed Carbon: Own the City,Racing,E10,PSP,Electronic Arts,EA Black Box,7.4,,2.42,0.87,0.97,,0.58,2006,1,,7.4
1437,1437,2792,Lemmings,Puzzle,E,PSP,Sony Computer Entertainment,Team17 Software,7.3,,0.86,0.12,0.52,,0.23,2006,1,,7.3
1438,1438,12091,FIFA World Cup Germany 2006,Sports,E,PSP,EA Sports,EA Canada,6.5,,0.11,0.1,,,0.01,2006,1,,6.5
1440,1440,10840,MotoGP '06,Racing,E,X360,THQ,Climax Studios,8.3,,0.14,0.11,0.01,,0.01,2006,1,,8.3
1441,1441,1965,Metal Gear Solid: Portable Ops,Action,M,PSP,Konami,Kojima Productions,8.7,,1.19,0.38,0.35,0.38,0.09,2006,1,,8.7
1442,1442,4308,Over the Hedge,Platform,E10,PS2,Activision,Edge of Reality,6.5,,0.54,0.45,0.02,,0.07,2006,1,,6.5
1443,1443,1922,FIFA 07 Soccer,Sports,E,PSP,EA Sports,EA Canada,8.0,,1.21,0.25,0.64,,0.32,2006,1,,8.0
1444,1444,10859,Open Season,Platform,E,DS,Ubisoft,Ubisoft Montreal,7.4,,0.13,0.12,0.0,,0.01,2006,1,,7.4
1446,1446,727,Marvel: Ultimate Alliance,Role-Playing,T,X360,Activision,Raven Software,8.3,,2.5,2.29,0.02,,0.19,2006,1,,8.3
1448,1448,241,Guitar Hero II,Misc,T,PS2,RedOctane,Harmonix Music Systems,9.2,,5.12,3.81,0.63,,0.68,2006,1,,9.2
1449,1449,7294,NFL Street 3,Sports,E,PSP,EA Sports BIG,EA Tiburon,6.7,,0.27,0.24,0.0,,0.02,2006,1,,6.7
1450,1450,3403,MX vs. ATV Unleashed: On the Edge,Racing,E,PSP,THQ,Rainbow Studios,7.3,,0.69,0.64,0.0,,0.05,2006,1,,7.3
1451,1451,5085,Dragon Quest Heroes: Rocket Slime,Adventure,E,DS,Square Enix,TOSE Software,8.3,,0.44,0.13,,0.31,0.01,2006,1,,8.3
1453,1453,11980,Pimp My Ride,Racing,T,X360,Activision,Eutechnyx,3.8,,0.11,0.1,0.01,,0.01,2006,1,,3.8
1456,1456,12187,Disney's Chicken Little: Ace In Action,Shooter,E10,Wii,Buena Vista,Avalanche Software,7.6,,0.1,0.09,0.0,,0.01,2006,1,,7.6
1457,1457,10177,Bomberman,Puzzle,E,PSP,Konami,Hudson Soft,7.3,,0.15,0.14,0.0,,0.01,2006,1,,7.3
1458,1458,6372,Elebits,Action,E,Wii,Konami,Konami,7.3,,0.32,0.22,0.01,0.08,0.02,2006,1,,7.3
1459,1459,1765,NBA Live 07,Sports,E,PS2,EA Sports,EA Canada,6.3,,1.3,1.07,0.04,0.02,0.17,2006,1,,6.3
1461,1461,11367,EA Replay,Action,T,PSP,Electronic Arts,Unknown,5.0,,0.12,0.1,0.0,,0.02,2006,1,,5.0
1462,1462,4753,Children of Mana,Role-Playing,E10,DS,Nintendo,Next Entertainment,7.0,,0.48,0.16,0.01,0.29,0.01,2006,1,,7.0
1463,1463,2905,Marvel: Ultimate Alliance,Role-Playing,T,PS2,Activision,Raven Software,8.1,,0.82,0.69,0.03,,0.11,2006,1,,8.1
1464,1464,309,Madden NFL 07,Sports,E,PS2,EA Sports,EA Tiburon,8.5,,4.49,3.63,0.24,0.01,0.61,2006,1,,8.5
1465,1465,7695,Cars,Racing,E,X360,THQ,Rainbow Studios,7.0,,0.25,0.22,0.01,,0.02,2006,1,,7.0
1466,1466,2674,Killzone: Liberation,Shooter,T,PSP,Sony Computer Entertainment,Guerrilla Games,7.8,,0.9,0.44,0.28,,0.19,2006,1,8.1,7.949999999999998
1468,1468,4781,NBA Live 07,Sports,E,X360,EA Sports,EA Canada,6.0,,0.47,0.43,0.0,,0.04,2006,1,,6.0
1470,1470,6496,Test Drive Unlimited,Racing,E10,X360,Atari,Eden Studios,8.0,,0.32,0.23,0.04,0.02,0.02,2006,1,,8.0
1471,1471,8691,Thrillville,Strategy,E10,PSP,LucasArts,Frontier Developments,7.4,,0.2,0.18,0.0,,0.02,2006,1,,7.4
1475,1475,6466,Prey,Shooter,M,X360,2K Games,Venom Games / Human Head Studios,8.2,,0.32,0.27,0.03,,0.02,2006,1,,8.2
1476,1476,7438,Final Fantasy V Advance,Role-Playing,E,GBA,Nintendo,Square Enix,8.2,,0.26,,,0.26,0.01,2006,1,,8.2
1477,1477,1041,Tom Clancy's Rainbow Six: Vegas,Shooter,T,X360,Ubisoft,Ubisoft Montreal,8.8,,1.95,1.09,0.65,0.02,0.2,2006,1,,8.8
1478,1478,320,Resistance: Fall of Man,Shooter,M,PS3,Sony Computer Entertainment,Insomniac Games,8.5,9.1,4.37,1.74,1.72,0.14,0.76,2006,1,8.5,8.700000000000001
1479,1479,4251,FIFA 07 Soccer,Sports,E,XB,EA Sports,EA Canada,8.1,,0.54,0.16,0.35,,0.04,2006,1,,8.1
1481,1481,6322,Capcom Classics Collection Reloaded,Misc,T,PSP,Capcom,Capcom,7.1,,0.33,0.26,0.0,0.03,0.03,2006,1,,7.1
1483,1483,4536,Tiger Woods PGA Tour 07,Sports,E,PS3,EA Sports,EA Redwood Shores,8.1,,0.5,0.31,0.12,,0.07,2006,1,,8.1
1484,1484,4869,Brothers In Arms: D-Day,Shooter,M,PSP,Ubisoft,Gearbox Software,6.8,,0.46,0.23,0.14,,0.09,2006,1,,6.8
1485,1485,5344,Blazing Angels: Squadrons of WWII,Simulation,T,X360,Ubisoft,Ubisoft Romania,6.4,,0.42,0.36,0.02,,0.03,2006,1,,6.4
1486,1486,11305,Go! Sudoku,Puzzle,E,PSP,Ubisoft,Sumo Digital,6.8,,0.12,0.11,0.0,,0.01,2006,1,,6.8
1487,1487,6347,Teen Titans,Action,E10,GC,THQ,A2M,6.3,,0.33,0.25,0.07,,0.01,2006,1,,6.3
1488,1488,8881,Puzzle Challenge: Crosswords and More!,Puzzle,E,PSP,Crave Entertainment,Supersonic Software,6.4,,0.2,0.18,,,0.01,2006,1,,6.4
1489,1489,961,The Sims 2: Pets,Simulation,E,DS,Electronic Arts,Maxis,4.8,,2.07,0.92,0.93,,0.22,2006,1,,4.8
1490,1490,7716,The Outfit,Action,M,X360,THQ,Unknown,7.0,,0.25,0.21,0.02,,0.02,2006,1,,7.0
1491,1491,4924,ATV Offroad Fury Pro,Racing,E,PSP,Sony Computer Entertainment,Climax Group,7.6,,0.46,0.37,0.04,,0.04,2006,1,,7.6
1493,1493,6250,Ape Escape Academy,Party,E10,PSP,Sony Computer Entertainment,Shift,5.3,,0.33,0.13,0.15,,0.05,2006,1,,5.3
1494,1494,9562,X-Men: The Official Game,Action,T,X360,Activision,"Z-Axis, Ltd.",4.9,,0.17,0.16,0.0,,0.01,2006,1,,4.9
1495,1495,6246,Street Fighter Alpha 3 MAX,Fighting,T,PSP,Capcom,Capcom,7.8,,0.33,0.27,0.01,0.02,0.03,2006,1,,7.8
1497,1497,10034,Field Commander,Strategy,T,PSP,Sony Online Entertainment,Sony Online Entertainment,7.7,,0.16,0.14,0.0,,0.01,2006,1,,7.7
1498,1498,8890,Tom Clancy's Splinter Cell: Essentials,Shooter,M,PSP,Ubisoft,Ubisoft Montreal,5.6,,0.2,0.17,0.01,,0.02,2006,1,,5.6
1499,1499,4546,WWE SmackDown vs. RAW 2007,Fighting,T,X360,THQ,Yuke's,8.0,,0.5,0.44,0.03,,0.04,2006,1,,8.0
1500,1500,6236,Untold Legends: The Warriors Code,Role-Playing,T,PSP,Sony Online Entertainment,Sony Online Entertainment,6.8,,0.33,0.14,0.12,,0.08,2006,1,,6.8
1503,1503,6304,Disgaea 2: Cursed Memories,Role-Playing,T,PS2,NIS America,Nippon Ichi Software,7.9,,0.33,0.09,0.07,0.15,0.02,2006,1,,7.9
1504,1504,2307,Naruto: Clash of Ninja 2,Fighting,T,GC,D3 Publisher,8ing/Raizing,7.4,,1.04,0.44,0.12,0.45,0.03,2006,1,,7.4
1505,1505,7409,Superman Returns,Action,T,X360,Electronic Arts,EA Tiburon,5.0,,0.26,0.23,0.01,,0.02,2006,1,,5.0
1506,1506,3831,NBA 2K7,Sports,E,X360,2K Sports,Visual Concepts,8.4,,0.6,0.55,0.0,,0.05,2006,1,,8.4
1507,1507,11248,NHL 2K7,Sports,E10,PS3,2K Sports,2K Sports,8.2,,0.13,0.11,0.0,,0.01,2006,1,,8.2
1508,1508,11019,Yu-Gi-Oh! GX: Tag Force,Strategy,E,PSP,Konami,Konami,6.0,,0.13,0.09,0.03,,0.02,2006,1,,6.0
1510,1510,1803,Need for Speed Carbon,Racing,E10,Wii,Electronic Arts,EA Black Box,6.4,,1.28,0.45,0.66,0.02,0.15,2006,1,,6.4
1511,1511,4798,Shadowrun (2007),Shooter,M,X360,Microsoft Game Studios,FASA Studio,6.3,,0.47,0.41,0.02,,0.04,2007,1,,6.3
1512,1512,5241,Pirates of the Caribbean: At World's End,Action,T,PSP,Disney Interactive Studios,Eurocom Entertainment Software,6.0,,0.42,0.15,0.17,,0.1,2007,1,,6.0
1514,1514,4338,Phoenix Wright: Ace Attorney - Justice for All,Adventure,T,DS,Capcom,Capcom,7.6,,0.53,0.21,0.04,0.26,0.03,2007,1,,7.6
1515,1515,4500,Final Fantasy II Anniversary Edition,Role-Playing,T,PSP,Square Enix,Square Enix,6.5,,0.51,0.36,0.03,0.07,0.05,2007,1,,6.5
1517,1517,2267,DiRT,Racing,E,PS3,Codemasters,Codemasters,8.3,,1.05,0.16,0.66,,0.23,2007,1,8.0,8.15
1518,1518,4094,Odin Sphere,Role-Playing,T,PS2,Atlus,Vanillaware,8.0,,0.56,0.23,0.18,0.09,0.06,2007,1,,8.0
1519,1519,10171,WordJong,Puzzle,E,DS,Destineer,Magellan Interactive,7.5,,0.15,0.13,0.01,,0.01,2007,1,,7.5
1520,1520,4322,Rune Factory: A Fantasy Harvest Moon,Role-Playing,E,DS,Natsume,Neverland Company,8.1,,0.53,0.35,0.01,0.14,0.03,2007,1,8.0,8.05
1521,1521,2342,Dragon Ball Z: Budokai Tenkaichi 3,Fighting,T,Wii,Atari,Spike / Bandai Namco Games,7.5,8.6,1.03,0.32,0.36,0.26,0.08,2007,1,,8.05
1522,1522,5028,Worms: Open Warfare 2,Strategy,E10,PSP,THQ,Team17 Software / Two Tribes,8.1,,0.45,0.04,0.27,,0.14,2007,1,,8.1
1523,1523,4770,Dynasty Warriors Gundam,Action,T,PS3,Namco Bandai,Omega Force,6.4,,0.47,0.14,0.01,0.31,0.02,2007,1,,6.4
1524,1524,5009,Bee Movie Game,Action,E,DS,Activision,Vicarious Visions,6.0,,0.45,0.41,0.0,,0.03,2007,1,,6.0
1525,1525,4834,Spider-Man: Friend or Foe,Action,E10,DS,Activision,Artificial Mind and Movement,5.3,,0.47,0.43,0.0,,0.04,2007,1,,5.3
1526,1526,5331,Castlevania: The Dracula X Chronicles,Platform,T,PSP,Konami,Konami,8.0,,0.42,0.22,0.09,0.04,0.07,2007,1,,8.0
1528,1528,10387,Blazing Angels 2: Secret Missions of WWII,Simulation,T,PS3,Ubisoft,Ubisoft Romania,7.2,,0.15,0.1,0.03,,0.02,2007,1,,7.2
1529,1529,4514,Test Drive Unlimited,Racing,E10,PSP,Atari,Melbourne House,7.7,,0.51,0.08,0.28,,0.15,2007,1,,7.7
1530,1530,4628,Fire Emblem: Radiant Dawn,Strategy,E10,Wii,Nintendo,Intelligent Systems,7.7,8.5,0.49,0.27,0.03,0.17,0.03,2007,1,,8.1
1531,1531,4835,Spider-Man 3,Platform,E10,DS,Activision,Vicarious Visions,8.0,,0.47,0.41,0.02,,0.04,2007,1,,8.0
1532,1532,5000,Shin Megami Tensei: Persona 3,Role-Playing,M,PS2,Atlus,Atlus Co.,8.7,,0.45,0.22,0.03,,0.2,2007,1,,8.7
1533,1533,2344,Tiger Woods PGA Tour 08,Sports,E,Wii,Electronic Arts,EA Salt Lake,7.4,,1.02,0.93,0.01,,0.08,2007,1,,7.4
1534,1534,5255,Command & Conquer 3: Tiberium Wars,Strategy,T,X360,Electronic Arts,EA Los Angeles,7.6,,0.42,0.35,0.04,,0.03,2007,1,,7.6
1535,1535,1970,WWE SmackDown vs Raw 2008,Fighting,T,PSP,THQ,Yuke's Media Creations,7.3,,1.19,0.45,0.47,,0.28,2007,1,,7.3
1536,1536,4943,Bleach: The Blade of Fate,Fighting,T,DS,Sega,"Treasure Co., Ltd.",8.2,,0.45,0.29,0.01,0.12,0.03,2007,1,,8.2
1537,1537,5213,Tales of the World: Radiant Mythology,Role-Playing,T,PSP,Namco Bandai,Alfa System,7.0,,0.43,0.17,0.01,0.23,0.02,2007,1,,7.0
1538,1538,5403,NiGHTS: Journey of Dreams,Platform,E,Wii,Sega,Sonic Team,7.0,9.1,0.41,0.32,0.02,0.04,0.03,2007,1,,8.05
1539,1539,5142,The Darkness,Shooter,M,X360,2K Games,Starbreeze,8.3,,0.44,0.36,0.04,0.01,0.03,2007,1,,8.3
1540,1540,2239,The Orange Box,Shooter,M,PS3,Electronic Arts,EA UK,8.7,,1.07,0.28,0.58,,0.21,2007,1,,8.7
1541,1541,5368,TimeShift,Shooter,M,X360,Sierra Entertainment,Saber Interactive,7.0,,0.41,0.36,0.02,,0.03,2007,1,,7.0
1543,1543,10183,The Godfather: Blackhand Edition,Adventure,M,Wii,Electronic Arts,EA Redwood Shores,7.4,,0.15,0.14,0.0,,0.01,2007,1,,7.4
1544,1544,4849,Tiger Woods PGA Tour 07,Sports,E,Wii,EA Sports,EA Redwood Shores,7.1,,0.47,0.43,0.0,,0.04,2007,1,,7.1
1545,1545,1861,Ratatouille,Platform,E,DS,THQ,Helixe,7.0,,1.25,0.49,0.62,,0.14,2007,1,,7.0
1546,1546,5224,Def Jam Icon,Action,M,PS3,Electronic Arts,Unknown,6.6,,0.43,0.16,0.19,0.0,0.07,2007,1,,6.6
1547,1547,4361,Tom Clancy's Ghost Recon Advanced Warfighter 2,Shooter,T,PSP,Ubisoft,High Voltage Software / Ubisoft Paris,6.5,,0.53,0.35,0.1,,0.08,2007,1,,6.5
1548,1548,1697,FIFA Soccer 08,Sports,E,PSP,EA Sports,EA Canada,7.9,,1.35,0.2,0.76,,0.39,2007,1,,7.9
1549,1549,2322,The Simpsons Game,Platform,T,X360,Electronic Arts,EA Redwood Shores,6.9,,1.04,0.54,0.39,,0.11,2007,1,,6.9
1550,1550,4920,The Golden Compass,Adventure,E10,X360,Sega,Shiny Entertainment,4.4,,0.46,0.3,0.12,,0.04,2007,1,,4.4
1551,1551,4533,Ratatouille,Platform,E,Wii,THQ,Asobo Studio,6.5,,0.5,0.43,0.03,,0.04,2007,1,,6.5
1553,1553,4738,Crazy Taxi: Fare Wars,Racing,E10,PSP,Sega,Sniper Studios,6.3,,0.48,0.1,0.23,0.02,0.13,2007,1,,6.3
1554,1554,1831,Rockstar Games presents Table Tennis,Sports,E,Wii,Rockstar Games,Rockstar San Diego,6.8,,1.26,0.39,0.73,,0.15,2007,1,,6.8
1555,1555,5216,Dawn of Mana,Role-Playing,T,PS2,Square Enix,Square Enix,6.3,,0.43,0.07,0.05,0.29,0.02,2007,1,,6.3
1556,1556,2022,Medal of Honor Heroes 2,Shooter,T,PSP,Electronic Arts,Team Fusion,6.6,,1.16,0.5,0.39,0.02,0.25,2007,1,,6.6
1557,1557,4547,Picross DS,Puzzle,E,DS,Nintendo,Jupiter Multimedia,8.4,,0.5,0.17,0.02,0.3,0.02,2007,1,,8.4
1558,1558,2208,The Simpsons Game,Platform,T,PSP,Electronic Arts,EA Redwood Shores,6.0,,1.08,0.24,0.54,,0.3,2007,1,,6.0
1559,1559,4456,Lair,Action,T,PS3,Sony Computer Entertainment,Factor 5,5.5,,0.51,0.36,0.04,0.08,0.04,2007,1,,5.5
1560,1560,2266,Call of Duty 4: Modern Warfare,Shooter,T,DS,Activision,n-Space,7.3,,1.05,0.95,0.02,0.01,0.08,2007,1,,7.3
1562,1562,4266,Hotel Dusk: Room 215,Adventure,T,DS,Nintendo,Cing,8.0,6.9,0.54,0.26,0.04,0.22,0.03,2007,1,,7.45
1563,1563,4955,Burnout Dominator,Racing,E10,PSP,Electronic Arts,Criterion Games,7.8,,0.45,0.02,0.38,0.01,0.05,2007,1,,7.8
1564,1564,4391,Silent Hill: Origins,Action,M,PSP,Konami,Climax Group,7.8,,0.52,0.22,0.16,0.04,0.1,2007,1,7.4,7.6
1565,1565,4768,Spider-Man 3,Platform,T,Wii,Activision,Vicarious Visions,4.8,,0.47,0.42,0.02,,0.04,2007,1,,4.8
1567,1567,4479,Ratatouille,Platform,E,PS3,THQ,Heavy Iron Studios,5.2,,0.51,0.09,0.32,,0.1,2007,1,,5.2
